<Date>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2019-08-19 09:16:00,1284.15,1285.45,1284.05,1284.8,112607
2019-08-19 09:17:00,1284.05,1284.9,1282.65,1284.2,84415
2019-08-19 09:18:00,1284.75,1285.05,1283.45,1284.2,76669
2019-08-19 09:19:00,1284.2,1286.75,1284,1286.1,40712
2019-08-19 09:20:00,1286.45,1289,1286.05,1289,92104
2019-08-19 09:21:00,1289.5,1289.5,1287.6,1288.7,67213
2019-08-19 09:22:00,1288.7,1288.7,1288.1,1288.35,28809
2019-08-19 09:23:00,1288.6,1289,1287.6,1288.95,63004
2019-08-19 09:24:00,1288.95,1290.3,1288.95,1290.3,68940
2019-08-19 09:25:00,1290.35,1290.7,1288.25,1288.6,55320
2019-08-19 09:26:00,1288.65,1289,1287.1,1287.7,43942
2019-08-19 09:27:00,1287.65,1289,1287.5,1288.55,27840
2019-08-19 09:28:00,1288.35,1288.4,1286.55,1286.7,35968
2019-08-19 09:29:00,1286.7,1286.7,1284.7,1285.8,48268
2019-08-19 09:30:00,1285.3,1286.65,1285.1,1286.1,42719
2019-08-19 09:31:00,1286.1,1286.1,1284.05,1284.55,45275
2019-08-19 09:32:00,1284.75,1284.75,1281.85,1284.4,80909
2019-08-19 09:33:00,1284.45,1285,1283.75,1284.45,52007
2019-08-19 09:34:00,1284.3,1284.65,1283.2,1283.95,40837
2019-08-19 09:35:00,1283.9,1284.8,1283.45,1284.45,28294
2019-08-19 09:36:00,1284.4,1284.9,1283.95,1284.4,22261
2019-08-19 09:37:00,1284.4,1284.9,1284.35,1284.45,21639
2019-08-19 09:38:00,1284.45,1284.9,1284.35,1284.35,24170
2019-08-19 09:39:00,1284,1284.35,1283.75,1283.9,32675
2019-08-19 09:40:00,1283.9,1283.9,1282.7,1282.9,25569
2019-08-19 09:41:00,1282.95,1284.15,1282.55,1284.15,21696
2019-08-19 09:42:00,1284.1,1284.3,1283.85,1284.15,27702
2019-08-19 09:43:00,1284.2,1284.45,1284.2,1284.25,25253
2019-08-19 09:44:00,1284.25,1284.25,1282.5,1282.9,56530
2019-08-19 09:45:00,1282.35,1282.45,1280.55,1281.6,93484
2019-08-19 09:46:00,1282,1283.05,1281.85,1283.05,22980
2019-08-19 09:47:00,1283.05,1283.8,1283.05,1283.8,24515
2019-08-19 09:48:00,1283.8,1284,1283.6,1283.85,36750
2019-08-19 09:49:00,1283.95,1283.95,1282.1,1283,20536
2019-08-19 09:50:00,1283,1283,1281.6,1283,25690
2019-08-19 09:51:00,1283,1284.3,1283,1284.15,35858
2019-08-19 09:52:00,1284.6,1284.75,1283.65,1284.75,13302
2019-08-19 09:53:00,1284.5,1286,1284.4,1284.55,29757
2019-08-19 09:54:00,1284.95,1285.65,1284.95,1285.65,8424
2019-08-19 09:55:00,1285.5,1285.8,1284.4,1285.05,20792
2019-08-19 09:56:00,1285.15,1285.5,1284.8,1285.4,7535
2019-08-19 09:57:00,1285.4,1286.55,1285.3,1286.4,18869
2019-08-19 09:58:00,1286.4,1286.6,1285.95,1286.25,21082
2019-08-19 09:59:00,1286.45,1286.65,1285.9,1286.15,16253
2019-08-19 10:00:00,1286.15,1286.65,1286,1286.4,11700
2019-08-19 10:01:00,1286.4,1286.4,1285.5,1285.7,21941
2019-08-19 10:02:00,1286.1,1286.5,1286,1286.45,12344
2019-08-19 10:03:00,1286.55,1287.4,1286.1,1287.15,27281
2019-08-19 10:04:00,1287.05,1287.6,1287,1287.1,13725
2019-08-19 10:05:00,1287.1,1287.5,1286.2,1287.5,12721
2019-08-19 10:06:00,1287.3,1287.9,1287.25,1287.5,23111
2019-08-19 10:07:00,1287.5,1287.9,1287.1,1287.1,16313
2019-08-19 10:08:00,1287,1287.1,1286.25,1286.25,14317
2019-08-19 10:09:00,1286.25,1287,1285.75,1286.85,17526
2019-08-19 10:10:00,1286.85,1286.85,1285.05,1285.5,23482
2019-08-19 10:11:00,1285.55,1286.5,1285.55,1286.25,14670
2019-08-19 10:12:00,1286.25,1287,1286.15,1286.75,18986
2019-08-19 10:13:00,1287,1287,1286,1286,23879
2019-08-19 10:14:00,1286.1,1286.1,1285.1,1285.4,28797
2019-08-19 10:15:00,1285.5,1286,1285.3,1286,16161
2019-08-19 10:16:00,1285.8,1286.7,1285.8,1286.4,9100
2019-08-19 10:17:00,1286.4,1286.85,1286.4,1286.65,12108
2019-08-19 10:18:00,1286.75,1287.5,1286.6,1287.25,18052
2019-08-19 10:19:00,1287.25,1287.25,1286.35,1286.55,12993
2019-08-19 10:20:00,1286.5,1286.6,1285.75,1286.15,20669
2019-08-19 10:21:00,1286.15,1287,1286.05,1287,25202
2019-08-19 10:22:00,1287,1288.8,1286.75,1288.5,62607
2019-08-19 10:23:00,1288.5,1290,1288.5,1289.9,63240
2019-08-19 10:24:00,1289.95,1289.95,1288.75,1289.1,22317
2019-08-19 10:25:00,1289.1,1289.95,1289,1289.3,18437
2019-08-19 10:26:00,1289.6,1289.7,1288.05,1289.35,17837
2019-08-19 10:27:00,1289.75,1289.8,1288.85,1289,18551
2019-08-19 10:28:00,1289,1293.15,1288.15,1292.25,98908
2019-08-19 10:29:00,1292.2,1292.4,1291.3,1291.3,32984
2019-08-19 10:30:00,1291.3,1291.65,1289.7,1290.55,26087
2019-08-19 10:31:00,1290.9,1290.95,1290,1290,15120
2019-08-19 10:32:00,1290,1290.9,1290,1290.5,8588
2019-08-19 10:33:00,1290.6,1290.75,1290,1290.2,19450
2019-08-19 10:34:00,1290.45,1290.9,1290.2,1290.9,11225
2019-08-19 10:35:00,1290.75,1291.75,1290.65,1291.45,17570
2019-08-19 10:36:00,1291.2,1291.5,1291.2,1291.3,18769
2019-08-19 10:37:00,1291.35,1291.4,1291,1291.25,15229
2019-08-19 10:38:00,1291.1,1291.25,1290.5,1290.75,14566
2019-08-19 10:39:00,1290.5,1293.6,1290.5,1292.5,63775
2019-08-19 10:40:00,1292.45,1292.65,1292,1292.15,14557
2019-08-19 10:41:00,1292.55,1292.6,1290.6,1290.9,16744
2019-08-19 10:42:00,1291.05,1291.45,1290.65,1291.25,13085
2019-08-19 10:43:00,1291.25,1292,1291.15,1291.9,15009
2019-08-19 10:44:00,1291.9,1292.55,1291.75,1292.3,14781
2019-08-19 10:45:00,1292.3,1292.3,1291.1,1291.3,13111
2019-08-19 10:46:00,1291.25,1291.4,1290.15,1291,24183
2019-08-19 10:47:00,1291.2,1291.35,1290.5,1290.5,10980
2019-08-19 10:48:00,1291.1,1291.1,1290,1291,20090
2019-08-19 10:49:00,1291,1291,1290.6,1291,9277
2019-08-19 10:50:00,1291.1,1291.9,1291.05,1291.35,9927
2019-08-19 10:51:00,1291.4,1292.3,1291,1291,18628
2019-08-19 10:52:00,1291.05,1291.7,1291,1291.7,6159
2019-08-19 10:53:00,1291.4,1292.3,1291.35,1291.85,10109
2019-08-19 10:54:00,1292,1292.1,1291.15,1291.3,10757
2019-08-19 10:55:00,1291.3,1291.75,1291.2,1291.6,7451
2019-08-19 10:56:00,1291.6,1291.85,1291.35,1291.5,8698
2019-08-19 10:57:00,1291.55,1291.75,1290.7,1291.4,19591
2019-08-19 10:58:00,1291.35,1291.65,1291,1291,8080
2019-08-19 10:59:00,1290.95,1291.35,1290.85,1291.2,10401
2019-08-19 11:00:00,1291.2,1292,1291.1,1292,16258
2019-08-19 11:01:00,1292,1292.1,1291.8,1291.8,11020
2019-08-19 11:02:00,1291.8,1291.8,1290.8,1290.95,10544
2019-08-19 11:03:00,1291,1291,1290.85,1290.95,9413
2019-08-19 11:04:00,1290.95,1291,1290.7,1291,27565
2019-08-19 11:05:00,1291,1291,1290.9,1291,12692
2019-08-19 11:06:00,1291,1291,1290.45,1290.95,45385
2019-08-19 11:07:00,1290.85,1291,1290.55,1290.95,19225
2019-08-19 11:08:00,1291,1291,1290.9,1291,12178
2019-08-19 11:09:00,1290.95,1291,1290.5,1290.5,17634
2019-08-19 11:10:00,1290.4,1290.55,1290.3,1290.55,33982
2019-08-19 11:11:00,1290.45,1290.45,1289.9,1290.1,12059
2019-08-19 11:12:00,1290.15,1290.25,1290.05,1290.05,6498
2019-08-19 11:13:00,1290.1,1290.15,1290,1290.1,16163
2019-08-19 11:14:00,1290.05,1290.15,1290,1290.1,10055
2019-08-19 11:15:00,1290.1,1290.45,1290.05,1290.25,8314
2019-08-19 11:16:00,1290.3,1290.5,1290.3,1290.3,6292
2019-08-19 11:17:00,1290.3,1290.45,1290.1,1290.1,5715
2019-08-19 11:18:00,1290.05,1290.2,1290,1290.1,10354
2019-08-19 11:19:00,1290.1,1290.5,1290,1290.1,7802
2019-08-19 11:20:00,1290.3,1290.3,1290,1290.15,4368
2019-08-19 11:21:00,1290.15,1290.4,1290,1290.4,14862
2019-08-19 11:22:00,1290.2,1290.4,1290,1290,10600
2019-08-19 11:23:00,1290,1290.55,1290,1290.35,10718
2019-08-19 11:24:00,1290.55,1290.55,1290.25,1290.4,7155
2019-08-19 11:25:00,1290.4,1290.5,1290.25,1290.4,14896
2019-08-19 11:26:00,1290.5,1290.5,1289.75,1290,42486
2019-08-19 11:27:00,1290,1290.35,1290,1290.35,9061
2019-08-19 11:28:00,1290.25,1290.25,1290,1290,9214
2019-08-19 11:29:00,1290,1290.15,1289.95,1290.05,26031
2019-08-19 11:30:00,1290.1,1290.15,1290,1290.15,15731
2019-08-19 11:31:00,1290.1,1290.5,1289.95,1290.1,31973
2019-08-19 11:32:00,1290,1290.3,1289.95,1290,7289
2019-08-19 11:33:00,1289.95,1290.15,1289.95,1290.15,9020
2019-08-19 11:34:00,1290.05,1290.4,1290,1290.4,5749
2019-08-19 11:35:00,1290.45,1290.5,1290,1290,7712
2019-08-19 11:36:00,1290.1,1290.4,1290,1290.15,6204
2019-08-19 11:37:00,1290.2,1290.3,1290,1290.1,5604
2019-08-19 11:38:00,1290.1,1290.5,1289.95,1290.45,12200
2019-08-19 11:39:00,1290.45,1290.5,1290.35,1290.35,7488
2019-08-19 11:40:00,1290.4,1290.4,1290.25,1290.25,5781
2019-08-19 11:41:00,1290.25,1290.5,1290.2,1290.5,13473
2019-08-19 11:42:00,1290.5,1290.5,1290.4,1290.5,10432
2019-08-19 11:43:00,1290.45,1290.5,1290.4,1290.5,15738
2019-08-19 11:44:00,1290.45,1290.5,1290.3,1290.4,22105
2019-08-19 11:45:00,1290.35,1290.4,1290.15,1290.15,7259
2019-08-19 11:46:00,1290.25,1290.3,1290.1,1290.25,9022
2019-08-19 11:47:00,1290.25,1290.45,1289.9,1289.95,8623
2019-08-19 11:48:00,1289.95,1290.5,1289.9,1290.3,14109
2019-08-19 11:49:00,1290.3,1290.5,1290.2,1290.4,8517
2019-08-19 11:50:00,1290.45,1290.45,1290.05,1290.1,8088
2019-08-19 11:51:00,1290.25,1290.25,1289.9,1289.9,6461
2019-08-19 11:52:00,1289.95,1290.2,1289.85,1290,8202
2019-08-19 11:53:00,1289.9,1290.15,1289.8,1290,6458
2019-08-19 11:54:00,1290,1290.35,1289.75,1289.95,6773
2019-08-19 11:55:00,1289.9,1290,1289.85,1289.9,6517
2019-08-19 11:56:00,1289.95,1289.95,1289.75,1289.75,9013
2019-08-19 11:57:00,1289.7,1290.25,1289.65,1290,13752
2019-08-19 11:58:00,1290.05,1290.45,1289.75,1290.35,8537
2019-08-19 11:59:00,1290.3,1290.3,1289.8,1289.8,11198
2019-08-19 12:00:00,1289.8,1290.3,1289.8,1290.3,9533
2019-08-19 12:01:00,1290.2,1291,1290.2,1291,49161
2019-08-19 12:02:00,1291,1291,1289.9,1290,15896
2019-08-19 12:03:00,1290,1290.45,1289.95,1290.4,6460
2019-08-19 12:04:00,1290.3,1291,1290.3,1290.95,11168
2019-08-19 12:05:00,1291,1291.95,1291,1291.5,49582
2019-08-19 12:06:00,1291.25,1291.5,1291.25,1291.45,8928
2019-08-19 12:07:00,1291.45,1291.5,1290.9,1291.15,14347
2019-08-19 12:08:00,1291.15,1291.5,1291,1291.45,9387
2019-08-19 12:09:00,1291.45,1291.5,1290.35,1291.1,15030
2019-08-19 12:10:00,1291.05,1291.15,1290.7,1291.15,6124
2019-08-19 12:11:00,1291.1,1291.95,1291,1291.9,21722
2019-08-19 12:12:00,1291.95,1291.95,1291.05,1291.85,13082
2019-08-19 12:13:00,1291.85,1294.85,1291.8,1294.55,81691
2019-08-19 12:14:00,1294.65,1294.7,1292.8,1293,20447
2019-08-19 12:15:00,1292.9,1293,1292.35,1292.85,12162
2019-08-19 12:16:00,1292.9,1293,1292.15,1292.65,13351
2019-08-19 12:17:00,1292.7,1293.65,1292.7,1293.45,11825
2019-08-19 12:18:00,1293.35,1293.45,1292.3,1292.35,6560
2019-08-19 12:19:00,1292.6,1293,1292.3,1292.3,5664
2019-08-19 12:20:00,1292.5,1292.5,1292.3,1292.45,4218
2019-08-19 12:21:00,1292.15,1292.15,1291.85,1291.85,9425
2019-08-19 12:22:00,1292,1292,1291.05,1291.5,12745
2019-08-19 12:23:00,1291.55,1291.95,1291.55,1291.95,6426
2019-08-19 12:24:00,1291.9,1292.5,1291.8,1292.5,10087
2019-08-19 12:25:00,1292.5,1292.5,1291.85,1291.95,5401
2019-08-19 12:26:00,1292.1,1292.25,1292,1292.25,5365
2019-08-19 12:27:00,1292.2,1292.4,1292.1,1292.4,3435
2019-08-19 12:28:00,1292.35,1292.4,1292.25,1292.3,2783
2019-08-19 12:29:00,1292.35,1292.5,1292.25,1292.5,2261
2019-08-19 12:30:00,1292.45,1292.5,1292.2,1292.4,4504
2019-08-19 12:31:00,1292.35,1292.35,1292.25,1292.3,5846
2019-08-19 12:32:00,1292.35,1293.65,1292.3,1293.65,11587
2019-08-19 12:33:00,1293.6,1294,1292.35,1293.25,14598
2019-08-19 12:34:00,1293.25,1293.25,1292.65,1292.75,4326
2019-08-19 12:35:00,1292.7,1292.8,1292.6,1292.6,2999
2019-08-19 12:36:00,1292.6,1292.65,1292.15,1292.35,6391
2019-08-19 12:37:00,1292.4,1293,1292.4,1293,5378
2019-08-19 12:38:00,1292.9,1293,1292.9,1292.9,4709
2019-08-19 12:39:00,1292.8,1293,1292.8,1293,4308
2019-08-19 12:40:00,1293,1293,1292.9,1292.95,5172
2019-08-19 12:41:00,1292.95,1294.05,1292.9,1293.8,17374
2019-08-19 12:42:00,1293.85,1294.9,1293,1294.9,19456
2019-08-19 12:43:00,1294.9,1295,1293.75,1294,27146
2019-08-19 12:44:00,1294,1294.1,1293.7,1293.85,13860
2019-08-19 12:45:00,1294,1294,1293.85,1293.9,9390
2019-08-19 12:46:00,1293.95,1293.95,1293.85,1293.9,7368
2019-08-19 12:47:00,1293.9,1293.9,1293.55,1293.7,5111
2019-08-19 12:48:00,1293.7,1293.8,1293.45,1293.7,5439
2019-08-19 12:49:00,1293.75,1294.3,1293.55,1294.3,11159
2019-08-19 12:50:00,1294.5,1294.5,1293.85,1294.45,31681
2019-08-19 12:51:00,1294.5,1294.5,1294,1294.5,19240
2019-08-19 12:52:00,1294.45,1294.5,1293.75,1294.4,12795
2019-08-19 12:53:00,1294.4,1294.45,1293.8,1293.95,13336
2019-08-19 12:54:00,1294,1294.35,1293.95,1294,17956
2019-08-19 12:55:00,1294,1294.05,1293.4,1293.4,13744
2019-08-19 12:56:00,1293.5,1293.5,1292.45,1292.7,16247
2019-08-19 12:57:00,1292.7,1293.5,1292.55,1293.4,6362
2019-08-19 12:58:00,1293.5,1293.5,1293.4,1293.45,7554
2019-08-19 12:59:00,1293.5,1293.5,1293.4,1293.45,5750
2019-08-19 13:00:00,1293.4,1293.45,1293.35,1293.35,5243
2019-08-19 13:01:00,1293.4,1293.45,1293.35,1293.4,5865
2019-08-19 13:02:00,1293.4,1293.45,1293.3,1293.35,7364
2019-08-19 13:03:00,1293.35,1294,1293.35,1293.9,19328
2019-08-19 13:04:00,1293.95,1294.25,1293.6,1293.6,6962
2019-08-19 13:05:00,1293.6,1294,1293.05,1293.9,4966
2019-08-19 13:06:00,1294,1294.25,1293.9,1294.1,5687
2019-08-19 13:07:00,1294.15,1294.5,1294,1294.5,18050
2019-08-19 13:08:00,1294.5,1294.5,1294.2,1294.3,8536
2019-08-19 13:09:00,1294.35,1294.35,1294.25,1294.3,4344
2019-08-19 13:10:00,1294.25,1294.3,1293.9,1294.05,7040
2019-08-19 13:11:00,1294.05,1294.15,1293.7,1294,10464
2019-08-19 13:12:00,1293.6,1294.15,1293.45,1293.95,13896
2019-08-19 13:13:00,1293.95,1294.05,1293.15,1294,11502
2019-08-19 13:14:00,1294.1,1294.25,1294,1294.1,7096
2019-08-19 13:15:00,1294.1,1294.2,1293.9,1294,5819
2019-08-19 13:16:00,1294,1294,1293.9,1293.9,9892
2019-08-19 13:17:00,1294,1295,1293.95,1294.8,83079
2019-08-19 13:18:00,1294.8,1294.8,1294,1294.2,17157
2019-08-19 13:19:00,1294.25,1294.45,1294.1,1294.4,6656
2019-08-19 13:20:00,1294.45,1294.45,1294,1294.15,6405
2019-08-19 13:21:00,1294.15,1294.15,1293.6,1293.6,8851
2019-08-19 13:22:00,1293.25,1294.3,1293.25,1294.1,6797
2019-08-19 13:23:00,1294.15,1294.15,1293.85,1294,7050
2019-08-19 13:24:00,1294,1294,1293.75,1293.85,9498
2019-08-19 13:25:00,1293.85,1293.95,1293.85,1293.9,6186
2019-08-19 13:26:00,1293.95,1293.95,1293.75,1293.8,10957
2019-08-19 13:27:00,1293.8,1294,1293.65,1294,9413
2019-08-19 13:28:00,1294,1294.1,1293.9,1294,16935
2019-08-19 13:29:00,1294,1294.1,1294,1294.1,3806
2019-08-19 13:30:00,1294.05,1294.05,1292.1,1292.7,27921
2019-08-19 13:31:00,1292.65,1292.8,1292.4,1292.4,11879
2019-08-19 13:32:00,1292.35,1292.4,1291.2,1292.35,21118
2019-08-19 13:33:00,1292.25,1292.4,1290.05,1290.8,32247
2019-08-19 13:34:00,1291,1291.65,1290.8,1290.9,14089
2019-08-19 13:35:00,1290.95,1291,1289,1289.6,51076
2019-08-19 13:36:00,1289.8,1290,1287.7,1288.5,55420
2019-08-19 13:37:00,1288.6,1290,1288.25,1289.7,18341
2019-08-19 13:38:00,1289.65,1290,1289.4,1289.6,15873
2019-08-19 13:39:00,1289.8,1290.5,1289.5,1290.25,17237
2019-08-19 13:40:00,1290.1,1290.1,1289,1289.4,15598
2019-08-19 13:41:00,1289.4,1290.5,1289,1290.1,7919
2019-08-19 13:42:00,1290.4,1291.45,1290.25,1291.35,16988
2019-08-19 13:43:00,1291.35,1291.5,1290.15,1290.4,7183
2019-08-19 13:44:00,1290.4,1291.4,1290.2,1291.4,6931
2019-08-19 13:45:00,1291.1,1291.4,1290.1,1290.3,8697
2019-08-19 13:46:00,1290.3,1290.65,1290,1290.55,7831
2019-08-19 13:47:00,1290.55,1290.6,1290.05,1290.2,9157
2019-08-19 13:48:00,1290.25,1290.85,1290,1290,6750
2019-08-19 13:49:00,1290.1,1290.25,1289.4,1289.7,10577
2019-08-19 13:50:00,1289.75,1290.75,1289.45,1290.75,6663
2019-08-19 13:51:00,1290.7,1290.75,1290,1290.6,4614
2019-08-19 13:52:00,1290.55,1290.7,1290.45,1290.55,4957
2019-08-19 13:53:00,1290.5,1290.75,1290,1290,10219
2019-08-19 13:54:00,1290.2,1290.2,1289.55,1289.55,5366
2019-08-19 13:55:00,1289.65,1289.65,1289,1289.25,14395
2019-08-19 13:56:00,1289.25,1289.3,1289,1289.25,7581
2019-08-19 13:57:00,1289.25,1290.75,1289.2,1290.45,11779
2019-08-19 13:58:00,1290.4,1290.45,1290,1290.1,3760
2019-08-19 13:59:00,1290.05,1290.1,1289,1289,8359
2019-08-19 14:00:00,1289.1,1290,1289.1,1290,9772
2019-08-19 14:01:00,1289.9,1290,1289.85,1290,6167
2019-08-19 14:02:00,1289.95,1290,1289.2,1290,6113
2019-08-19 14:03:00,1290,1290.5,1289.95,1290.4,6079
2019-08-19 14:04:00,1290.5,1290.5,1290.25,1290.4,5951
2019-08-19 14:05:00,1290.4,1290.8,1290.35,1290.7,9121
2019-08-19 14:06:00,1290.7,1290.95,1290.25,1290.25,9622
2019-08-19 14:07:00,1290.3,1291.5,1290.3,1291.05,16897
2019-08-19 14:08:00,1291.1,1291.6,1291.1,1291.55,5045
2019-08-19 14:09:00,1291.55,1291.6,1290.4,1291.4,8090
2019-08-19 14:10:00,1291.4,1291.4,1290.9,1291.25,4599
2019-08-19 14:11:00,1291.25,1291.35,1291,1291.15,5778
2019-08-19 14:12:00,1291.1,1291.2,1290.3,1290.4,5953
2019-08-19 14:13:00,1290.4,1290.95,1290.35,1290.55,6124
2019-08-19 14:14:00,1290.55,1290.85,1290.2,1290.85,5045
2019-08-19 14:15:00,1290.8,1290.9,1290,1290.4,8514
2019-08-19 14:16:00,1290.35,1290.5,1290,1290.45,6186
2019-08-19 14:17:00,1290.6,1290.8,1290,1290.15,10953
2019-08-19 14:18:00,1290.15,1290.6,1290,1290.6,11989
2019-08-19 14:19:00,1290.7,1291,1290.7,1290.9,6812
2019-08-19 14:20:00,1290.9,1291,1290.9,1291,9245
2019-08-19 14:21:00,1291,1291,1289.1,1290,20767
2019-08-19 14:22:00,1290,1290,1289.05,1290,13705
2019-08-19 14:23:00,1290,1290,1289.85,1289.95,16442
2019-08-19 14:24:00,1290,1290,1289.8,1289.9,9115
2019-08-19 14:25:00,1289.95,1289.95,1289.3,1289.4,10772
2019-08-19 14:26:00,1289.35,1289.5,1288.4,1288.4,18957
2019-08-19 14:27:00,1289.2,1289.45,1288.75,1288.8,13595
2019-08-19 14:28:00,1288.75,1289.3,1288.7,1289.25,12586
2019-08-19 14:29:00,1289.3,1289.4,1286.1,1286.75,50391
2019-08-19 14:30:00,1286.8,1287.7,1286.35,1287.05,27489
2019-08-19 14:31:00,1287,1289.2,1287,1288.7,20189
2019-08-19 14:32:00,1288.1,1289.85,1288.1,1289.8,24758
2019-08-19 14:33:00,1289.8,1289.85,1289.05,1289.4,11793
2019-08-19 14:34:00,1289.35,1289.4,1288.15,1288.7,20166
2019-08-19 14:35:00,1288.75,1290,1288.75,1289.95,14551
2019-08-19 14:36:00,1289.95,1290.1,1289.2,1289.6,12218
2019-08-19 14:37:00,1289.55,1289.9,1289.25,1289.9,6850
2019-08-19 14:38:00,1289.7,1289.8,1289,1289.8,5610
2019-08-19 14:39:00,1289.8,1289.8,1288,1289.2,17704
2019-08-19 14:40:00,1289.2,1289.2,1287.85,1287.85,9378
2019-08-19 14:41:00,1288.25,1288.25,1286.5,1287,42142
2019-08-19 14:42:00,1287.35,1288.9,1287,1288.75,14915
2019-08-19 14:43:00,1288.8,1289.15,1288.65,1288.85,10103
2019-08-19 14:44:00,1288.85,1289.8,1288.4,1289.45,11405
2019-08-19 14:45:00,1289.8,1289.95,1289.45,1289.9,8058
2019-08-19 14:46:00,1289.95,1291,1289.9,1290.1,17674
2019-08-19 14:47:00,1290.2,1290.75,1290.1,1290.5,7758
2019-08-19 14:48:00,1290.55,1291,1290.3,1290.95,10072
2019-08-19 14:49:00,1290.95,1291,1289.7,1289.7,17626
2019-08-19 14:50:00,1289.7,1290,1289.5,1289.5,7853
2019-08-19 14:51:00,1289.5,1290,1289.4,1289.4,5162
2019-08-19 14:52:00,1289.4,1289.45,1289.2,1289.35,6978
2019-08-19 14:53:00,1289.35,1289.35,1288.3,1289.1,21281
2019-08-19 14:54:00,1288.8,1289.95,1288.7,1289.9,11901
2019-08-19 14:55:00,1289.95,1289.95,1288.95,1289.1,7222
2019-08-19 14:56:00,1288.85,1289.25,1288.8,1289.2,6804
2019-08-19 14:57:00,1289.25,1289.9,1289.2,1289.85,5499
2019-08-19 14:58:00,1289.9,1291,1289.85,1290.45,18715
2019-08-19 14:59:00,1290.55,1290.6,1289.95,1289.95,8352
2019-08-19 15:00:00,1289.8,1290.4,1289.8,1290.3,15186
2019-08-19 15:01:00,1290.4,1290.55,1289.8,1289.8,16132
2019-08-19 15:02:00,1289.95,1290.15,1289.5,1290.1,20433
2019-08-19 15:03:00,1290.1,1290.45,1290,1290.15,15417
2019-08-19 15:04:00,1290.45,1291.35,1290.4,1291.35,28372
2019-08-19 15:05:00,1291.3,1293,1291.1,1292.2,53366
2019-08-19 15:06:00,1292.2,1293,1292,1292.45,27210
2019-08-19 15:07:00,1292.9,1293,1292.5,1293,27096
2019-08-19 15:08:00,1293,1294.4,1293,1294.25,32484
2019-08-19 15:09:00,1294.15,1294.8,1293.65,1294.7,36656
2019-08-19 15:10:00,1294.7,1295,1294.7,1294.7,118217
2019-08-19 15:11:00,1294.1,1294.8,1294,1294.4,42969
2019-08-19 15:12:00,1294.45,1295.65,1293.8,1295.65,122254
2019-08-19 15:13:00,1295.9,1296.75,1295.3,1295.45,113225
2019-08-19 15:14:00,1295.45,1295.45,1292.1,1292.3,44322
2019-08-19 15:15:00,1292.1,1293.5,1292.05,1292.75,66177
2019-08-19 15:16:00,1292.55,1292.7,1290.6,1290.65,54258
2019-08-19 15:17:00,1291.05,1291.85,1290.75,1291.25,46197
2019-08-19 15:18:00,1292,1292.05,1291.25,1291.3,35693
2019-08-19 15:19:00,1291.1,1291.6,1290.7,1291.1,30800
2019-08-19 15:20:00,1291.15,1291.8,1290.25,1290.55,28900
2019-08-19 15:21:00,1290.55,1290.95,1289,1289,47449
2019-08-19 15:22:00,1289,1289.95,1288.95,1289.4,46777
2019-08-19 15:23:00,1289.5,1291.4,1289.5,1290.15,40231
2019-08-19 15:24:00,1290.1,1290.65,1289.9,1290.45,35332
2019-08-19 15:25:00,1290.45,1290.9,1290.1,1290.2,15737
2019-08-19 15:26:00,1290.2,1290.7,1290.1,1290.5,17789
2019-08-19 15:27:00,1290.5,1290.5,1290,1290.25,18753
2019-08-19 15:28:00,1290.25,1290.35,1290,1290.1,18361
2019-08-19 15:29:00,1290.1,1290.55,1289.4,1289.7,17421
2019-08-20 09:15:00,1289.8,1291.55,1286.5,1288.55,155601
2019-08-20 09:16:00,1287.4,1287.55,1285,1285.7,65236
2019-08-20 09:17:00,1285.7,1288.1,1285.45,1287.5,50533
2019-08-20 09:18:00,1287.25,1288.8,1287.25,1288.55,53074
2019-08-20 09:19:00,1288.6,1290.25,1288.55,1290.15,54531
2019-08-20 09:20:00,1290.15,1290.8,1290.05,1290.45,45501
2019-08-20 09:21:00,1290.5,1292,1290.35,1292,64748
2019-08-20 09:22:00,1292,1292.35,1290.05,1291.05,41673
2019-08-20 09:23:00,1291.45,1291.8,1289.05,1289.05,31247
2019-08-20 09:24:00,1289.15,1290,1289,1289.6,34735
2019-08-20 09:25:00,1289.8,1289.8,1288.25,1289.25,51988
2019-08-20 09:26:00,1289.25,1289.6,1289,1289.4,17446
2019-08-20 09:27:00,1289.4,1290.75,1289.25,1290.5,24540
2019-08-20 09:28:00,1290.6,1291.65,1290.15,1291.3,26196
2019-08-20 09:29:00,1291.25,1292,1291.25,1291.4,31136
2019-08-20 09:30:00,1291.25,1291.65,1290,1290.1,31582
2019-08-20 09:31:00,1290.05,1290.9,1289.4,1289.4,45746
2019-08-20 09:32:00,1289,1290.05,1288.65,1290,17807
2019-08-20 09:33:00,1290,1290.45,1289,1289.75,15259
2019-08-20 09:34:00,1289.75,1289.8,1289.05,1289.05,10448
2019-08-20 09:35:00,1289.15,1289.2,1288.3,1288.5,21270
2019-08-20 09:36:00,1288.65,1288.85,1288.3,1288.85,11370
2019-08-20 09:37:00,1288.9,1290.35,1288.8,1290.1,14536
2019-08-20 09:38:00,1290.4,1290.4,1289.65,1289.85,16687
2019-08-20 09:39:00,1289.8,1289.9,1288.35,1288.95,19691
2019-08-20 09:40:00,1288.9,1288.9,1288.3,1288.4,12928
2019-08-20 09:41:00,1288.4,1288.4,1286.55,1286.6,46490
